study_hours_per_week,lecture_attendance,homework_avg,midterm_score,practice_solved,sleep_hours_per_night,days_before_exam,group_project_score,extra_consultations,motivation_level,exam_grade
5,80,8.4,66,29,8.3,19,65,2,1,5
12,58,3.2,72,97,9.6,20,95,2,0,5
14,41,7.15,46,92,7.8,22,91,5,2,5
10,99,7.370000000000001,24,9,8.4,27,84,5,2,5
5,90,3.3,79,68,8.9,3,16,6,1,5
13,41,5.2,96,48,6.2,17,18,9,1,5
10,54,10.67,81,38,4.6,28,13,3,2,4
14,95,6.0,78,33,9.6,8,48,4,1,5
27,60,4.3,80,9,9.6,4,50,9,1,5
39,74,6.6,75,8,6.7,1,33,2,1,5
14,44,3.2,97,59,5.3,18,83,1,1,5
29,82,7.26,66,95,9.4,22,20,2,2,5
20,66,7.920000000000001,67,4,8.3,1,47,2,2,5
25,63,6.050000000000001,29,34,4.0,9,66,1,2,4
20,46,8.3,51,10,4.6,14,57,0,0,4
14,45,4.29,84,41,9.9,7,77,10,2,5
14,85,9.1,43,79,4.2,8,20,2,1,4
29,100,9.7,48,90,5.7,8,26,0,0,5
3,72,3.0,26,19,7.3,22,70,7,1,5
11,97,8.9,36,50,5.1,24,28,4,1,5
23,88,6.5,44,0,5.4,23,8,5,0,5
14,56,6.2,55,89,6.1,1,78,9,1,5
10,85,4.7,80,10,5.6,3,43,6,1,5
34,81,6.1,90,60,8.8,9,27,6,0,5
15,69,10.67,54,78,7.0,8,37,3,2,5
21,47,4.5,97,38,5.7,5,14,5,1,5
16,79,4.73,69,47,5.9,1,14,7,2,5
33,85,4.7,75,81,4.2,2,29,5,1,4
34,46,6.9,84,87,4.3,10,31,6,1,4
18,45,9.5,60,27,8.3,14,39,2,1,5
25,43,7.0,44,88,4.7,15,75,8,0,4
31,40,5.170000000000001,53,86,6.9,10,83,9,2,5
14,54,6.1,27,74,9.1,9,90,1,1,5
17,70,6.2700000000000005,75,96,6.2,12,1,10,2,5
3,64,3.3,49,79,6.1,10,21,7,1,5
18,86,6.6,87,35,9.2,24,25,7,0,5
33,72,4.29,40,86,9.2,9,39,1,2,5
9,91,8.9,29,69,9.3,18,7,8,0,5
4,74,7.48,52,61,7.4,19,35,2,2,5
13,94,9.790000000000001,94,87,9.7,19,25,9,2,5
21,44,10.67,94,69,8.9,17,100,5,2,5
17,44,9.6,23,9,6.5,2,80,10,1,5
15,75,3.7,42,85,7.8,10,6,3,0,5
17,56,9.6,88,86,4.7,5,0,4,1,4
34,92,8.6,72,4,7.3,7,90,2,1,5
31,91,8.4,24,27,5.6,6,89,9,0,5
13,53,3.9600000000000004,37,58,5.7,30,31,7,2,5
16,97,4.3,36,8,4.8,2,77,9,0,4
19,68,9.8,77,38,6.1,8,82,9,1,5
29,47,4.5,86,91,6.9,4,8,7,1,5
24,73,4.620000000000001,91,61,7.6,27,58,6,2,5
15,79,5.5,75,88,5.8,18,43,6,1,5
31,40,9.4,59,37,8.8,4,64,1,1,5
34,68,6.3,21,90,7.1,8,20,9,1,5
16,75,9.4,40,23,7.8,30,19,5,1,5
8,90,5.3,71,63,5.7,17,48,3,1,5
16,76,4.6,43,42,8.9,27,96,10,1,5
39,68,6.5,72,15,7.7,25,32,8,0,5
12,44,7.3,57,65,9.2,14,17,4,1,5
30,92,6.2700000000000005,39,65,5.0,8,40,5,2,5
32,71,5.940000000000001,69,68,6.3,14,16,6,2,5
26,99,4.5,58,45,4.7,8,12,1,0,4
25,91,4.9,79,20,5.3,26,42,0,1,5
20,63,7.7,58,59,6.4,25,72,5,0,5
3,58,5.6,90,9,9.4,14,64,8,0,5
23,51,3.9600000000000004,52,17,7.3,23,22,6,2,5
21,91,4.4,48,89,6.0,11,39,8,2,5
34,40,5.6,93,83,8.5,9,33,10,0,5
9,46,9.5,29,40,4.1,17,35,2,1,4
26,56,6.2700000000000005,95,35,6.2,17,49,4,2,5
10,73,3.4,86,84,7.6,12,77,5,1,5
35,82,5.9,22,65,7.5,20,84,5,1,5
24,46,7.7,96,45,7.6,2,84,4,0,5
6,56,7.2,50,96,5.3,24,91,1,0,5
26,98,5.0,46,22,6.0,17,95,10,1,5
9,42,8.58,89,38,9.6,20,29,9,2,5
17,68,8.14,46,94,9.8,11,39,2,2,5
16,61,4.620000000000001,28,3,5.9,27,11,5,2,5
2,77,4.51,25,40,7.9,30,92,8,2,5
23,93,6.8,25,2,5.4,9,0,9,1,5
4,82,8.36,45,100,6.2,18,89,7,2,5
39,68,10.67,62,52,8.8,6,15,7,2,5
15,89,6.0,38,73,7.0,4,81,7,0,5
37,89,9.240000000000002,35,95,9.1,14,96,10,2,5
19,93,3.8,42,35,7.8,28,49,5,0,5
19,81,10.12,94,48,7.8,20,42,10,2,5
4,44,7.4,99,26,4.2,22,86,2,0,4
11,69,7.4,48,52,8.5,10,59,4,1,5
2,62,4.4,57,48,9.9,29,4,7,2,5
28,94,3.3,78,82,6.8,4,20,2,0,5
28,60,8.690000000000001,67,0,5.0,15,64,0,2,5
12,95,3.8,39,89,9.9,9,94,0,1,5
6,65,3.9,40,45,5.7,12,81,6,1,5
8,93,4.3,47,61,6.5,28,20,5,1,5
20,86,3.7,69,76,4.5,8,70,4,1,4
30,60,8.14,52,98,4.7,24,64,7,2,4
16,59,6.0,59,65,5.3,5,22,7,1,5
36,62,5.390000000000001,73,21,7.3,16,90,10,2,5
38,43,6.1,29,38,7.3,22,59,0,1,5
13,60,9.790000000000001,53,91,7.6,15,1,6,2,5
31,60,9.5,92,43,7.5,17,33,10,1,5
21,40,6.4,55,1,7.0,1,56,1,1,5
38,54,7.0,94,74,8.8,25,15,3,0,5
4,56,4.8,93,58,9.6,12,73,0,1,5
10,90,7.26,26,100,5.6,20,83,1,2,5
27,53,8.2,35,89,4.8,19,47,9,0,4
3,98,6.4,70,27,6.6,5,100,8,1,5
24,58,5.1,80,89,4.2,30,24,0,1,4
24,89,7.1,50,80,9.3,15,67,6,0,5
22,99,10.56,51,66,5.4,9,31,3,2,5
17,73,9.2,64,13,7.3,25,44,6,0,5
10,45,8.4,95,15,4.7,3,91,6,0,4
14,84,4.9,46,50,7.3,12,39,10,1,5
29,88,5.170000000000001,41,99,4.2,23,12,9,2,4
28,45,9.790000000000001,34,27,8.6,19,4,2,2,5
18,92,4.3,27,91,9.7,15,16,1,0,5
39,93,7.2,87,52,5.8,3,70,2,0,5
37,44,6.1,27,51,5.5,20,9,4,1,5
2,46,6.3,35,24,6.7,18,90,7,1,5
19,72,6.2,67,56,7.7,22,58,10,0,5
10,52,9.3,53,8,5.1,16,34,8,0,5
14,90,3.9600000000000004,76,10,8.8,15,22,3,2,5
16,93,8.5,24,100,5.2,5,55,5,0,5
5,40,8.8,63,44,4.0,10,15,3,1,4
34,52,9.6,90,84,7.1,10,51,8,0,5
25,82,6.820000000000001,56,1,4.7,13,26,4,2,4
37,66,7.15,47,53,8.2,18,14,1,2,5
11,46,10.67,87,33,5.0,28,61,0,2,5
37,91,6.820000000000001,57,41,8.9,10,5,4,2,5
21,42,7.15,65,76,6.8,16,23,7,2,5
12,97,5.3,92,68,7.4,2,86,10,1,5
13,64,3.5200000000000005,45,10,5.1,30,4,10,2,5
19,72,6.0,94,28,4.9,18,70,5,1,4
31,79,7.6,72,91,7.8,4,85,10,1,5
38,56,8.58,82,91,5.5,19,92,6,2,5
21,84,3.3000000000000003,82,4,6.3,25,52,8,2,5
26,53,8.6,57,19,6.9,29,30,3,1,5
13,76,6.4,34,100,5.4,5,34,4,1,5
22,97,7.26,28,38,8.8,28,97,8,2,5
26,95,9.7,94,73,9.6,17,18,2,1,5
12,93,5.0,41,31,6.6,2,33,0,0,5
10,62,8.3,89,28,9.5,15,93,7,0,5
26,98,7.0,75,65,9.3,23,82,8,1,5
36,63,7.9,56,0,5.0,24,81,10,1,5
33,68,5.9,76,83,5.0,6,0,9,1,5
15,77,5.0,79,0,6.9,29,40,10,0,5
2,98,6.8,31,3,7.2,23,52,9,1,5
18,93,6.16,26,14,6.0,18,79,3,2,5
26,66,4.6,85,46,5.9,14,63,5,0,5
9,77,8.9,60,29,6.6,12,39,6,1,5
6,92,6.3,43,5,8.1,6,61,6,0,5
6,79,8.9,44,0,4.5,28,54,7,0,4
36,84,6.3,81,70,8.3,22,91,5,0,5
20,89,7.590000000000001,63,61,9.6,20,10,6,2,5
24,62,11.0,21,63,8.6,27,51,8,2,5
10,70,10.67,61,4,5.2,20,95,5,2,5
31,75,4.9,52,53,4.5,18,25,1,0,4
17,56,9.1,36,48,6.9,3,73,3,1,5
34,100,5.7,82,6,9.7,26,86,4,0,5
3,76,3.5,41,99,8.9,6,47,7,1,5
15,42,7.0,20,2,7.4,4,44,3,1,5
2,75,10.780000000000001,89,75,4.9,19,32,0,2,4
27,94,9.8,73,60,8.3,30,63,0,1,5
26,44,3.9,33,78,8.9,17,77,1,1,5
17,85,9.240000000000002,72,83,9.6,28,8,7,2,5
16,54,8.6,25,40,7.7,11,77,2,1,5
27,91,6.16,83,20,7.1,14,99,5,2,5
17,88,7.6,52,31,7.7,27,1,6,0,5
15,45,6.4,91,11,9.7,11,74,10,1,5
30,98,5.06,63,100,7.8,29,13,0,2,5
25,49,8.3,53,6,5.5,19,35,4,0,5
16,93,4.8,53,50,7.8,17,34,1,0,5
20,71,5.940000000000001,43,44,9.3,4,63,6,2,5
9,62,4.3,21,94,7.4,12,24,2,1,5
35,87,8.0,27,64,7.0,4,96,8,1,5
3,56,6.2,44,59,8.4,27,8,0,1,5
28,85,6.1,51,74,8.0,12,76,1,1,5
11,59,7.920000000000001,75,44,4.3,17,42,8,2,4
36,83,4.1,26,33,8.4,15,9,6,0,5
24,80,9.3,67,82,6.4,7,56,2,1,5
9,54,6.930000000000001,73,10,9.6,21,32,10,2,5
29,83,6.16,82,96,9.8,1,8,7,2,5
24,85,3.9,92,32,6.7,5,53,4,1,5
5,97,4.2,99,7,9.8,12,12,1,1,5
15,61,9.4,21,44,5.9,7,23,9,0,5
30,89,6.820000000000001,54,71,8.1,22,61,0,2,5
2,91,8.91,41,97,4.5,26,39,5,2,4
5,45,3.6,83,90,4.9,15,58,3,0,4
33,43,7.5,78,92,9.2,5,55,1,1,5
34,97,9.5,68,77,9.4,24,63,0,1,5
27,62,5.1,71,33,7.2,9,59,6,1,5
18,83,7.1,40,44,6.0,1,80,3,1,5
24,84,9.6,31,100,6.7,6,96,0,0,5
33,58,8.8,30,64,9.2,16,22,9,2,5
16,93,3.4,73,72,5.3,15,26,0,1,5
14,84,5.7,89,51,5.8,2,60,6,0,5
3,70,3.6,33,9,8.7,13,43,4,0,4
20,83,9.9,52,93,9.6,24,56,0,2,5
25,91,7.4,96,42,4.6,5,42,10,0,4
25,42,10.67,45,81,8.8,16,61,8,2,5
12,67,3.1,33,80,7.9,1,25,2,1,5
23,42,6.6000000000000005,67,69,5.4,21,87,9,2,5
16,53,3.7,84,10,8.5,10,74,0,1,5
11,57,5.5,65,87,8.4,16,92,1,1,5
28,66,4.1,74,35,4.9,13,63,9,1,4
10,90,5.3,93,96,7.0,21,68,5,0,5
29,100,8.7,93,96,8.5,2,23,2,0,5
2,99,4.1,87,17,5.1,4,72,9,0,5
18,49,6.3,97,62,6.8,29,73,7,1,5
32,88,9.5,31,4,4.7,22,10,0,0,4
11,54,10.0,73,30,5.8,1,94,0,1,5
38,58,4.8,83,15,5.3,11,66,7,0,5
30,48,9.5,66,65,7.0,9,88,10,1,5
19,43,4.8,56,8,4.8,23,52,0,1,4
39,54,6.490000000000001,93,1,6.3,6,42,10,2,5
7,90,9.1,60,36,5.7,1,26,3,1,5
13,87,9.350000000000001,46,83,8.5,8,0,10,2,5
15,47,9.9,61,58,8.2,8,48,5,2,5
11,88,8.6,95,80,4.6,4,47,0,1,4
21,92,4.6,87,57,9.7,4,79,3,0,5
16,40,6.9,48,88,8.5,1,98,4,0,5
32,46,6.2700000000000005,55,82,7.7,29,78,0,2,5
8,92,6.2,76,7,6.9,25,97,1,1,5
11,70,4.1,97,51,5.1,30,52,1,1,5
11,57,5.2,31,74,9.8,8,10,5,1,5
29,51,9.9,64,76,4.0,29,8,1,2,4
31,87,9.3,39,76,8.2,26,60,5,1,5
38,69,7.3,64,72,7.0,23,87,8,0,5
4,72,7.15,42,68,9.4,18,100,1,2,5
16,98,8.8,81,81,6.3,23,98,6,2,5
22,86,8.030000000000001,53,51,7.1,20,21,10,2,5
38,46,9.9,40,77,8.5,19,70,0,0,5
13,67,4.3,70,33,4.3,11,43,8,0,4
5,88,6.71,28,85,4.3,30,29,3,2,4
10,42,9.4,93,47,5.3,28,59,4,0,5
29,82,9.4,29,96,4.9,26,92,3,0,4
24,45,6.5,71,23,4.0,20,54,9,0,4
23,70,3.9,64,92,7.7,10,38,8,1,5
25,77,8.7,71,12,8.8,29,40,0,1,5
27,54,7.8100000000000005,49,49,9.7,6,8,9,2,5
31,46,9.240000000000002,83,90,6.6,7,0,5,2,5
34,82,6.2,21,64,5.7,2,2,4,1,5
17,69,4.840000000000001,68,70,9.2,23,68,7,2,5
23,66,3.2,64,3,9.1,26,10,1,1,5
19,56,6.9,36,63,7.7,18,3,3,1,5
8,94,4.51,47,73,5.6,27,32,4,2,5
27,57,4.3,64,98,9.5,18,32,7,1,5
9,61,6.71,36,38,5.1,17,44,0,2,5
7,100,6.1,78,62,4.3,13,19,6,0,4
31,95,4.9,33,57,8.8,15,36,7,0,5
24,100,3.9,29,15,7.4,11,83,0,1,5
33,92,9.6,97,90,5.5,7,97,4,1,5
23,65,3.9,100,83,8.0,17,20,5,0,5
10,90,5.5,37,61,8.6,19,57,9,0,5
32,66,5.1,54,9,9.1,27,50,4,1,5
8,79,9.1,67,61,5.7,8,70,8,0,5
10,63,5.9,77,32,4.2,17,15,3,1,4
14,91,3.9,37,70,7.1,16,95,1,0,5
4,47,3.1,71,41,9.1,28,35,8,0,5
36,60,8.1,49,43,5.2,30,49,1,1,5
34,68,8.0,56,45,6.5,14,74,1,1,5
22,82,5.9,59,85,5.5,22,47,5,1,5
32,60,3.9,25,80,4.1,28,28,8,1,4
35,42,6.16,98,72,9.4,18,41,4,2,5
33,70,7.8100000000000005,54,73,4.8,9,97,9,2,4
36,94,7.9,45,99,8.6,18,58,1,1,5
16,66,3.8500000000000005,49,94,6.1,22,54,5,2,5
33,85,6.9,94,30,5.7,20,73,0,0,5
7,66,4.9,43,4,9.6,25,66,9,1,5
22,48,8.030000000000001,74,17,7.9,16,21,9,2,5
34,96,7.5,97,5,8.1,17,95,2,1,5
33,72,9.4,28,49,8.6,17,83,2,0,5
20,72,5.9,81,27,6.0,16,1,9,0,5
34,65,6.8,37,23,7.4,26,7,5,1,5
29,67,5.390000000000001,70,68,5.6,19,40,3,2,5
32,83,5.0,38,27,9.0,11,88,10,1,5
22,82,3.3,88,57,7.6,6,10,10,1,5
35,70,5.0,52,66,5.5,19,23,7,0,5
16,92,3.4,57,17,9.4,7,25,6,1,5
15,40,10.67,32,3,7.5,9,34,8,2,5
20,59,7.4,68,48,7.0,12,4,4,1,5
16,51,4.2,92,31,4.2,26,14,10,1,4
7,56,3.8,72,95,9.5,2,13,4,0,5
10,54,5.6,20,82,9.7,4,36,4,0,5
38,73,5.2,31,92,7.4,3,17,8,0,5
21,89,5.0,43,96,6.7,22,75,1,0,5
35,55,6.930000000000001,20,65,6.2,21,66,6,2,5
39,43,9.4,87,57,5.6,12,45,9,0,5
27,47,7.0,26,10,7.4,3,96,2,1,5
19,73,6.6,88,96,4.8,9,67,7,0,4
29,85,9.46,58,64,9.5,12,56,8,2,5
10,64,3.3000000000000003,51,16,5.1,8,39,10,2,5
33,54,4.4,68,79,8.5,19,89,10,0,5
7,67,6.5,50,65,5.8,26,84,9,0,5
15,48,7.9,98,3,5.4,5,44,8,0,5
29,41,6.4,22,31,7.3,21,15,4,0,5
25,56,4.1,66,70,8.6,5,61,9,1,5
14,97,9.5,34,28,8.4,8,22,10,1,5
13,49,5.83,70,60,5.4,3,87,10,2,5
20,48,8.5,93,59,6.0,19,72,8,0,5
22,70,9.2,40,72,9.2,24,82,2,0,5
28,41,5.4,60,57,8.3,9,90,7,1,5
20,63,8.9,22,98,8.3,21,94,6,0,5
25,58,8.0,20,52,5.6,26,50,3,1,5
27,56,10.230000000000002,40,4,8.8,24,0,8,2,5
29,82,5.28,94,60,6.2,14,76,6,2,5
19,88,9.5,99,20,6.4,21,44,7,0,5
37,49,3.5,40,57,5.7,28,3,10,0,5
30,89,8.6,94,80,4.7,20,54,7,0,4
18,94,6.0,68,13,6.5,2,88,2,1,5
5,67,4.2,84,95,4.1,27,9,6,1,4
30,77,3.9600000000000004,60,78,6.7,30,86,7,2,5
5,87,5.7,86,84,8.4,15,29,2,1,5
11,67,5.7,61,53,9.8,29,13,8,0,5
26,98,5.06,88,77,4.5,30,95,9,2,4
32,89,4.5,76,40,5.7,4,29,3,0,5
4,91,5.8,62,15,7.0,2,4,9,1,5
3,89,5.9,31,50,5.0,23,14,6,1,5
26,40,6.1,97,0,4.7,23,16,7,0,4
7,99,9.1,83,39,6.7,9,47,7,0,5
27,42,8.030000000000001,70,17,7.5,28,96,4,2,5
9,54,3.1,92,33,8.9,4,75,6,1,5
36,91,6.6,79,89,10.0,5,24,7,1,5
28,49,9.13,90,60,8.6,11,18,10,2,5
26,60,3.74,99,99,5.3,4,58,1,2,5
19,76,6.0,47,20,8.5,4,52,9,1,5
2,54,6.820000000000001,90,0,7.2,15,86,3,2,5
4,62,9.7,33,26,6.7,5,38,5,1,5
5,53,6.3,51,50,9.6,3,4,8,1,5
38,54,9.02,27,10,8.2,16,39,1,2,5
16,49,5.61,46,13,8.1,30,84,6,2,5
9,95,9.350000000000001,69,91,4.1,25,57,1,2,4
39,48,5.3,78,54,9.2,30,99,9,1,5
20,83,6.6000000000000005,76,26,8.8,23,77,1,2,5
27,78,6.4,22,21,5.8,1,5,0,1,5
11,44,9.5,46,20,5.8,1,18,8,0,5
39,64,3.74,53,23,4.3,1,67,5,2,4
15,95,4.4,45,18,4.3,3,23,1,1,4
20,81,7.9,59,23,8.0,9,89,9,1,5
31,96,7.0,51,25,5.1,29,18,3,1,5
6,65,5.28,60,24,9.5,13,58,3,2,5
32,47,5.5,21,44,9.1,24,60,6,2,5
8,61,5.6,91,28,6.1,13,31,6,0,5
20,91,6.820000000000001,26,73,6.3,25,44,3,2,5
32,64,8.7,38,10,6.0,21,34,4,0,5
25,87,3.1,52,23,4.6,23,53,10,0,4
35,51,9.3,21,23,4.2,13,1,8,0,4
24,48,5.9,86,11,6.7,26,96,5,0,5
7,49,5.06,97,6,9.7,25,73,1,2,5
39,87,6.6,34,39,9.5,21,44,1,0,5
37,49,8.36,40,80,8.9,8,32,2,2,5
28,48,3.63,97,98,7.8,8,22,10,2,5
12,65,8.8,78,69,9.1,30,97,6,2,5
6,74,9.13,58,75,7.1,19,35,1,2,5
18,66,4.620000000000001,39,78,5.1,5,93,0,2,5
8,99,4.2,20,95,8.1,24,68,3,1,5
28,70,4.840000000000001,92,22,9.5,10,84,9,2,5
16,58,9.46,28,70,4.1,19,79,6,2,4
14,82,4.9,70,37,5.5,3,70,4,0,5
12,77,8.6,57,30,5.6,22,8,6,0,5
27,45,6.8,34,28,4.6,7,87,6,0,4
23,54,8.4,60,43,5.4,23,48,6,0,5
29,68,6.9,66,27,6.3,6,25,10,0,5
25,86,5.4,45,75,9.6,7,95,0,0,5
30,84,10.340000000000002,73,90,9.2,30,26,10,2,5
10,93,8.8,89,67,9.7,7,40,7,2,5
5,44,6.4,58,20,4.7,20,82,5,0,4
19,53,7.5,36,8,4.2,8,71,5,1,4
17,92,7.3,89,48,4.7,24,100,9,1,4
34,41,6.050000000000001,28,97,9.5,2,5,3,2,5
30,62,6.6000000000000005,65,36,4.9,15,82,8,2,4
11,83,5.2,25,20,7.4,10,86,9,1,5
10,91,10.0,87,59,5.4,21,65,8,1,5
32,85,7.1,35,22,4.1,15,60,10,0,4
29,58,3.6,48,87,4.5,2,66,5,1,4
4,63,6.6,60,9,8.3,3,65,10,0,5
15,59,3.63,87,69,5.1,19,76,8,2,5
26,86,5.5,81,20,5.4,5,95,0,2,5
16,66,6.1,59,100,6.3,24,42,6,0,5
3,91,7.370000000000001,81,28,7.9,19,24,8,2,5
25,63,10.780000000000001,43,58,6.8,7,61,4,2,5
15,56,9.9,25,39,9.7,21,12,5,0,5
8,64,3.7,59,20,6.6,14,93,5,1,5
37,85,7.48,89,85,5.2,12,82,4,2,5
25,94,8.7,77,98,7.2,26,23,9,1,5
28,70,4.7,33,62,6.7,10,96,8,1,5
38,67,9.13,97,45,8.7,10,58,4,2,5
39,89,9.2,64,4,9.6,4,76,2,1,5
31,98,8.36,25,14,9.0,18,94,5,2,5
28,67,5.83,42,82,6.3,6,37,5,2,5
16,61,9.5,81,79,5.3,20,7,0,0,5
27,95,10.12,36,39,9.5,4,57,10,2,5
2,98,8.0,89,86,6.3,5,29,3,0,5
5,44,5.5,47,3,8.6,14,18,9,0,4
30,93,8.5,32,84,9.9,9,95,9,0,5
2,83,5.2,48,23,7.5,15,29,0,0,5
23,81,4.8,64,41,6.9,1,54,5,0,5
12,47,6.6,39,25,8.2,21,45,1,1,5
11,100,10.0,77,65,5.2,21,37,4,0,5
18,77,8.6,100,7,6.9,13,16,2,0,5
37,67,8.1,73,72,5.9,2,97,5,1,5
27,96,6.2,83,65,5.0,15,79,8,0,5
22,86,5.2,71,77,7.7,15,58,2,1,5
14,51,9.0,62,19,7.5,16,36,8,1,5
10,96,7.0,37,65,8.6,3,54,4,0,5
12,64,9.57,73,67,9.2,13,5,1,2,5
12,77,7.040000000000001,79,98,5.3,20,65,9,2,5
7,83,8.3,90,54,8.7,1,68,9,0,5
2,54,10.01,20,77,6.2,26,41,9,2,5
7,83,5.7,56,84,7.8,14,82,9,0,5
14,80,3.1,68,78,9.1,3,64,8,0,5
23,90,4.8,54,38,5.5,17,88,2,1,5
32,92,9.4,86,49,7.6,17,79,8,0,5
23,73,7.8,54,19,6.9,9,93,5,0,5
38,99,9.02,28,69,8.7,20,93,0,2,5
28,84,5.3,56,27,8.2,20,9,0,1,5
15,52,7.9,79,42,8.6,4,39,10,1,5
6,47,8.25,75,65,5.7,11,51,2,2,5
37,98,4.2,31,27,8.2,15,23,4,0,5
33,52,9.8,90,97,7.6,25,58,5,1,5
35,75,5.5,90,77,6.7,13,20,4,1,5
8,45,5.83,23,72,6.3,27,51,7,2,5
11,77,5.6,80,22,6.0,28,78,5,1,5
18,71,3.6,64,34,4.1,24,4,1,0,3
31,60,8.14,69,21,5.0,20,35,4,2,5
22,83,4.7,69,4,4.4,12,21,6,0,4
14,83,8.6,93,59,9.1,15,7,1,1,5
2,88,6.38,67,40,9.2,6,94,4,2,5
2,98,6.2,42,28,9.1,18,51,4,0,5
34,46,7.5,27,34,8.9,22,0,7,1,5
39,65,8.3,48,97,5.3,17,83,8,0,5
26,54,4.6,62,67,7.0,21,27,2,0,5
27,95,10.780000000000001,72,44,9.4,24,30,3,2,5
14,88,7.4,25,8,8.6,17,52,8,0,5
29,81,3.0,43,50,4.0,11,23,8,1,4
34,62,5.9,93,13,6.8,18,44,2,1,5
38,91,6.1,33,68,4.1,3,6,1,1,4
31,77,8.7,71,55,5.7,23,1,10,1,5
9,80,5.1,89,90,6.6,28,72,6,0,5
2,54,5.3,23,10,9.4,24,62,3,1,5
13,87,3.8500000000000005,77,29,7.9,4,82,2,2,5
6,92,5.0,98,100,6.2,13,40,1,0,5
25,79,8.8,56,38,6.9,24,88,9,2,5
7,55,7.4,67,97,8.9,1,22,10,1,5
26,71,3.9600000000000004,58,23,5.8,19,49,7,2,5
2,76,3.8,85,79,7.7,30,73,6,1,5
26,57,5.6,32,57,5.6,20,86,10,0,5
2,59,9.02,85,29,6.9,5,32,10,2,5
33,85,8.8,79,23,4.1,13,42,4,0,4
4,41,3.1,60,66,9.1,16,82,6,1,5
20,94,5.3,51,28,4.3,16,54,0,0,4
30,62,6.6000000000000005,71,41,5.3,11,50,8,2,5
3,69,10.340000000000002,24,75,6.0,9,97,7,2,5
10,42,7.15,86,61,7.8,18,36,10,2,5
18,85,4.9,85,26,8.3,15,62,3,1,5
37,100,6.2700000000000005,97,28,4.5,13,66,0,2,4
18,78,6.71,71,65,4.3,7,44,3,2,4
13,86,8.47,68,56,8.8,3,70,0,2,5
21,88,3.3,48,60,8.3,12,48,5,0,5
4,40,5.7,57,28,9.0,26,0,7,1,5
5,80,7.5,89,56,8.1,18,53,10,1,5
18,61,5.0,27,72,8.5,9,35,4,1,5
38,68,7.1,78,54,6.3,3,64,8,1,5
16,53,6.050000000000001,74,43,7.5,24,40,9,2,5
34,87,8.3,21,27,8.8,1,93,1,1,5
17,67,3.4,45,36,5.0,21,49,1,1,5
12,60,10.340000000000002,82,22,6.5,21,95,3,2,5
21,84,4.620000000000001,36,76,8.4,22,48,5,2,5
39,71,4.51,78,68,7.2,7,82,5,2,5
25,45,9.790000000000001,35,95,8.1,19,46,5,2,5
17,93,9.1,77,91,5.8,12,9,5,0,5
31,40,3.7,83,57,4.2,30,43,0,1,4
35,60,10.340000000000002,69,78,4.2,14,43,0,2,4
2,96,4.9,45,87,9.7,13,96,2,1,5
25,43,7.3,36,31,9.7,5,3,1,0,5
25,42,3.8500000000000005,65,84,5.3,12,63,6,2,5
10,88,5.7,87,68,4.9,8,19,5,0,4
23,69,6.2,69,100,4.1,6,53,4,1,4
13,70,7.2,62,35,5.4,18,78,7,0,5
18,73,6.7,67,91,6.0,7,40,1,1,5
26,58,6.2,87,31,5.4,19,29,10,1,5
29,59,9.7,38,58,8.8,15,70,6,1,5
16,62,4.3,44,59,8.5,10,40,9,1,5
31,93,4.1,91,86,4.5,9,81,3,1,4
28,98,8.8,37,79,8.2,20,93,10,2,5
23,79,3.8500000000000005,70,73,7.1,16,7,2,2,5
11,64,6.4,37,92,4.8,27,84,0,0,4
32,54,6.4,77,26,8.4,20,70,9,0,5
28,77,5.720000000000001,83,98,4.5,4,68,1,2,4
13,62,9.5,90,23,5.1,10,31,6,1,5
32,91,5.0,76,86,4.9,10,79,2,1,4
33,41,5.5,36,66,9.6,8,39,10,2,5
33,96,4.6,78,35,8.2,1,61,4,1,5
36,96,4.0,86,13,6.5,3,89,10,0,5
22,54,5.5,34,67,8.9,24,26,2,1,5
11,91,7.8,45,43,5.3,12,38,6,1,5
17,83,8.2,67,47,9.6,7,91,3,0,5
8,74,8.7,33,31,8.2,22,32,7,0,5
5,49,4.840000000000001,100,83,7.4,23,65,9,2,5
28,53,3.2,28,16,8.8,1,78,7,1,5
26,66,9.8,26,92,7.9,24,70,3,0,5
32,93,3.1,74,56,9.3,20,83,1,0,5
12,53,9.7,31,38,9.0,1,12,6,0,5
21,74,8.8,36,31,5.2,4,95,0,0,5
37,72,9.4,92,67,5.4,18,28,8,0,5
18,91,5.7,27,87,4.4,5,67,4,0,4
12,40,4.840000000000001,61,1,5.3,1,82,9,2,5
31,73,7.2,95,77,6.1,1,9,3,1,5
36,58,8.2,56,41,4.2,5,99,3,1,4
39,63,3.9,39,37,5.9,18,75,10,1,5
23,81,8.6,20,54,8.6,9,57,8,1,5
28,43,4.5,28,54,9.0,10,85,0,1,5
38,75,6.4,43,33,4.1,7,26,3,1,4
36,52,9.0,53,45,4.0,15,98,5,1,4
5,97,4.840000000000001,55,42,4.9,14,57,7,2,4
17,71,4.7,23,1,9.2,4,80,1,0,5
17,48,3.4,48,35,6.8,14,69,7,0,5
22,78,4.0,35,69,9.9,7,44,8,0,5
27,55,4.4,27,35,9.3,8,49,7,2,5
37,89,4.4,58,21,9.3,24,47,4,0,5
20,42,5.5,77,68,4.8,8,42,10,2,4
18,91,9.57,31,37,6.9,28,13,0,2,5
