study_hours_per_week,lecture_attendance,homework_avg,midterm_score,practice_solved,sleep_hours_per_night,days_before_exam,group_project_score,extra_consultations,motivation_level,exam_grade
37,96,10.0,97,79,7.1,24,81,9,2,5
17,59,6.6,56,43,6.2,13,47,2,0,3
29,92,9.8,82,78,8.0,20,80,6,2,5
10,49,5.3,23,34,4.9,7,4,2,0,2
5,62,3.6,41,0,5.5,2,16,2,0,2
8,67,6.8,47,50,6.5,13,68,3,1,3
40,98,8.2,81,84,8.2,24,77,9,1,5
25,98,8.7,83,92,7.7,23,83,8,2,5
4,66,3.9,40,15,4.4,1,47,0,0,2
33,98,9.8,97,72,8.4,25,100,7,2,5
31,92,10.0,77,96,7.4,28,92,6,1,5
13,67,5.1,54,43,6.3,6,67,2,1,3
23,89,8.5,67,56,6.6,12,59,3,2,4
12,62,5.9,60,34,6.2,9,66,1,0,3
20,77,5.4,51,44,6.9,15,65,5,1,3
14,67,5.1,56,58,6.3,9,64,1,1,3
16,72,5.2,59,56,6.4,8,53,1,0,3
10,63,3.3,32,34,5.8,5,8,3,0,2
29,100,8.5,91,84,8.2,29,87,10,2,5
18,89,7.2,66,74,8.0,13,63,6,2,4
23,85,7.1,70,55,7.5,15,77,2,0,4
40,93,10.0,98,88,7.1,29,99,10,2,5
26,98,8.3,92,100,8.6,24,89,5,2,5
20,88,8.1,61,60,7.7,16,77,6,0,4
36,94,9.6,93,100,8.8,24,91,6,2,5
39,100,9.4,90,89,7.3,30,95,7,2,5
4,42,3.4,38,36,4.7,7,7,0,0,2
16,63,6.8,55,61,6.8,8,50,5,1,3
34,97,9.3,86,84,7.5,23,94,10,2,5
3,65,3.6,39,3,4.7,9,23,0,0,2
28,89,7.6,75,66,7.2,16,85,5,2,4
4,60,4.2,48,35,4.9,3,28,1,0,2
39,93,9.3,85,88,7.4,25,79,7,2,5
19,66,6.2,56,56,6.7,10,65,5,2,3
26,94,9.0,82,71,7.6,23,99,7,2,5
34,98,9.2,87,90,7.2,30,76,8,2,5
38,91,9.6,88,99,8.7,23,93,5,2,5
5,48,3.8,36,5,5.4,9,7,2,0,2
18,73,7.2,77,72,6.8,11,83,4,1,4
3,59,3.9,33,38,5.9,7,47,2,0,2
3,56,4.8,43,18,4.9,7,20,0,0,2
19,60,5.1,52,56,5.8,12,69,3,1,3
11,79,5.2,51,32,6.2,5,45,2,1,3
29,99,8.5,86,95,8.5,23,76,10,2,5
26,82,7.3,68,57,7.6,19,78,4,1,4
26,99,9.5,91,88,7.3,23,86,4,2,5
32,92,9.5,93,88,8.8,24,91,5,1,5
14,67,6.0,48,43,6.6,15,65,1,0,3
26,95,8.0,96,79,7.7,30,80,6,2,5
18,76,8.1,71,49,7.0,16,62,5,2,4
29,87,6.8,74,55,6.7,20,75,4,1,4
9,52,3.3,25,21,5.4,5,45,1,0,2
3,58,4.7,34,0,4.6,10,16,3,1,2
14,80,5.1,55,44,5.9,15,48,4,2,3
2,40,3.5,50,12,5.8,6,5,3,0,2
20,83,8.4,67,51,6.8,17,68,5,1,4
14,70,5.1,62,56,6.5,15,42,5,1,3
19,64,5.7,62,33,6.2,6,60,5,2,3
6,40,3.1,49,8,4.6,8,41,2,0,2
21,94,7.1,66,60,7.6,13,68,4,2,4
18,80,7.0,69,80,7.6,12,71,6,2,4
19,70,6.5,49,37,5.7,7,48,3,0,3
20,77,6.0,67,57,6.0,5,44,3,1,3
29,93,7.1,71,66,7.3,15,73,5,2,4
6,61,4.5,45,4,5.1,1,30,1,0,2
18,71,6.2,60,53,6.5,6,49,3,1,3
31,98,8.1,93,97,7.7,20,84,8,2,5
31,80,8.0,75,68,6.8,16,65,2,1,4
18,62,5.8,54,37,6.3,7,54,3,0,3
38,99,8.7,85,95,8.2,21,80,5,2,5
18,69,7.1,44,62,5.7,9,58,3,1,3
32,92,9.7,87,77,7.0,20,82,5,2,5
25,82,6.8,75,76,7.5,9,67,7,2,4
25,91,8.1,77,74,8.6,25,81,6,2,5
24,94,6.9,74,63,6.9,19,84,2,0,4
30,93,9.0,89,99,7.4,23,100,6,2,5
18,73,6.1,49,45,6.6,8,69,3,0,3
36,92,8.3,85,97,8.8,21,92,9,1,5
25,93,7.2,66,77,7.8,11,72,3,1,4
11,64,3.7,37,27,6.1,6,17,3,0,2
24,82,6.9,66,77,6.9,16,62,5,1,4
12,81,5.7,48,33,6.2,10,47,2,2,3
2,61,3.9,43,35,5.5,5,47,2,0,2
40,99,9.3,89,98,9.1,20,95,8,2,5
10,80,5.5,53,39,6.5,4,48,4,0,3
27,98,9.4,82,100,8.3,24,76,10,1,5
9,62,3.3,26,27,4.7,3,37,1,1,2
9,52,3.4,49,6,5.5,1,7,2,1,2
35,94,9.8,78,81,7.3,28,96,7,1,5
31,100,9.1,91,76,7.7,23,100,4,2,5
38,97,7.9,88,89,8.9,20,86,9,1,5
27,90,9.0,76,78,8.7,28,93,10,2,5
25,97,8.4,90,98,7.8,27,96,7,1,5
16,78,8.1,70,81,7.7,11,72,4,2,4
20,90,6.7,76,71,7.1,14,84,4,1,4
8,59,3.8,23,11,4.9,1,13,0,1,2
3,43,3.5,30,38,5.5,8,14,0,1,2
21,76,7.5,65,59,7.2,10,80,3,2,4
11,62,6.3,64,45,6.4,11,48,5,0,3
23,80,7.3,61,67,7.1,16,70,6,2,4
8,44,4.2,30,12,5.9,1,15,2,0,2
15,76,7.2,61,74,7.5,13,71,5,1,4
17,84,6.6,63,50,6.9,16,68,7,2,4
26,92,9.6,96,89,7.6,28,83,7,2,5
23,81,7.7,75,70,7.6,15,77,2,2,4
29,95,8.6,89,89,8.0,22,95,10,2,5
38,97,9.2,84,93,8.5,25,77,4,1,5
18,75,5.5,65,57,6.4,12,63,3,1,3
8,41,4.9,29,12,4.7,1,41,3,0,2
22,81,7.1,72,51,7.3,16,84,4,1,4
39,98,9.4,95,95,8.5,29,87,5,2,5
32,98,8.2,89,97,8.8,21,95,10,2,5
19,62,5.1,57,37,5.9,7,42,2,1,3
18,84,7.0,61,57,6.7,15,65,6,2,4
17,75,5.0,64,55,6.0,14,57,5,1,3
8,71,5.2,58,32,5.9,8,63,4,1,3
30,96,8.6,95,72,7.6,24,94,10,0,5
17,89,6.7,63,57,7.9,11,75,4,0,4
4,59,3.5,39,19,4.3,8,29,2,0,2
25,76,8.1,74,56,7.4,13,68,5,1,4
3,60,4.6,39,14,4.8,4,39,3,1,2
17,67,6.2,54,37,5.7,7,50,1,1,3
25,99,9.4,90,94,7.8,27,84,9,2,5
31,94,7.4,76,73,7.3,18,83,6,1,4
27,79,7.4,76,56,7.8,15,62,5,1,4
20,89,7.6,72,69,7.8,16,67,4,1,4
2,62,5.3,46,0,5.8,1,49,2,0,2
8,45,4.6,30,8,4.5,4,3,0,0,2
16,83,7.2,72,74,6.6,16,83,6,1,4
31,91,8.4,96,91,8.7,23,73,10,2,5
28,93,8.8,80,77,8.4,25,78,9,2,5
6,61,3.3,36,20,4.9,2,29,1,0,2
26,77,8.5,65,78,7.3,17,68,3,1,4
24,96,8.0,96,72,7.1,27,97,8,2,5
18,75,5.2,57,42,5.9,7,68,5,1,3
19,79,6.4,63,55,6.8,8,42,5,1,3
10,62,5.4,56,35,6.5,11,64,2,1,3
27,93,9.2,82,92,8.9,25,96,8,2,5
33,91,9.5,81,77,7.8,23,92,9,2,5
17,76,5.9,63,35,6.4,13,58,5,1,3
9,49,4.1,38,18,5.3,4,45,1,0,2
4,60,3.1,33,38,5.9,8,39,3,0,2
5,41,3.2,23,7,4.5,1,5,1,0,2
9,52,4.6,29,22,5.4,5,38,3,0,2
18,86,8.0,70,74,7.9,12,85,2,2,4
17,89,6.2,74,78,7.3,21,63,5,2,4
10,58,3.7,49,18,5.3,6,41,2,0,2
27,86,7.5,68,75,7.6,14,75,5,2,4
16,85,6.4,75,52,7.2,20,66,6,2,4
8,55,4.8,29,26,4.5,1,27,2,0,2
17,87,7.2,64,81,7.2,18,84,3,1,4
5,59,3.5,21,41,5.4,4,1,1,0,2
19,89,7.1,65,60,7.9,10,66,2,0,4
23,90,6.6,76,74,7.8,16,74,5,2,4
4,64,4.8,46,19,5.0,5,6,3,0,2
18,72,6.7,64,57,5.9,9,62,3,0,3
7,75,5.2,65,32,5.5,4,46,3,1,3
3,59,4.7,40,21,5.7,3,41,0,0,2
18,80,8.0,79,81,7.4,12,64,4,1,4
18,72,6.0,61,36,6.8,14,44,5,2,3
14,82,8.0,63,64,7.4,12,83,6,2,4
20,73,5.5,62,50,6.0,7,53,4,1,3
10,40,4.0,50,20,4.0,8,44,0,0,2
16,88,8.0,77,77,6.8,19,71,4,1,4
9,50,3.9,28,19,6.0,2,26,3,2,2
16,81,7.7,63,68,6.9,14,68,6,2,4
15,74,7.1,77,57,6.8,13,76,6,1,4
6,55,4.4,49,26,5.8,1,12,2,1,2
21,84,7.7,67,71,6.8,18,62,3,1,4
3,62,4.1,32,17,4.9,10,21,1,0,2
38,95,8.9,90,79,7.8,21,89,9,2,5
29,85,8.1,70,56,7.6,18,64,7,2,4
30,94,8.5,87,74,7.9,23,99,10,2,5
22,78,7.1,66,66,6.8,20,65,4,1,4
29,83,8.0,70,65,7.1,17,79,5,2,4
10,42,5.0,51,21,5.7,4,32,2,1,2
30,97,9.8,100,96,7.3,23,94,8,2,5
18,91,6.7,62,58,8.0,19,74,2,1,4
23,80,6.9,69,49,7.2,14,81,4,2,4
33,91,9.7,83,85,7.1,28,78,8,1,5
23,94,6.8,62,56,6.8,14,70,2,2,4
11,72,5.5,45,35,6.3,8,68,1,0,3
36,92,9.9,78,86,8.7,29,84,6,2,5
15,72,5.4,47,53,7.0,7,68,4,0,3
13,61,5.6,53,44,6.2,13,54,2,2,3
12,79,6.8,44,57,6.8,9,56,5,0,3
3,48,4.5,47,15,5.3,9,20,2,1,2
32,100,9.1,96,76,7.5,20,87,7,2,5
11,66,5.1,52,47,6.8,7,61,2,2,3
2,65,5.2,40,38,5.8,3,30,2,0,2
27,85,8.4,70,78,7.0,19,80,5,1,4
12,80,6.7,50,51,5.7,12,61,5,0,3
19,85,8.1,79,53,7.0,13,75,5,2,4
17,61,5.6,62,60,5.6,7,57,2,1,3
2,50,4.2,37,28,4.0,10,49,3,1,2
6,47,3.2,26,29,4.0,1,45,2,0,2
14,70,5.1,60,52,6.0,9,67,5,2,3
14,66,6.2,62,62,6.5,6,45,3,1,3
10,61,6.7,65,44,5.8,10,50,1,1,3
37,99,8.1,94,80,7.5,25,83,7,2,5
31,100,8.9,90,85,8.6,25,89,4,2,5
37,96,9.4,96,92,8.3,23,96,9,2,5
20,77,7.4,64,68,6.7,14,68,5,1,4
23,77,7.6,71,58,7.4,13,73,2,2,4
27,89,9.1,92,81,8.6,25,90,10,2,5
22,93,6.7,80,80,7.2,12,63,7,2,4
37,99,8.8,83,96,7.1,28,80,10,2,5
38,91,9.1,92,86,7.6,24,83,8,1,5
16,81,6.9,66,55,6.8,14,80,5,0,4
18,65,5.3,60,32,6.8,11,65,3,1,3
28,97,8.1,76,78,8.0,24,76,6,2,5
16,70,6.8,47,51,5.9,11,61,1,1,3
21,84,7.9,74,52,6.7,15,84,5,2,4
18,83,8.0,66,73,6.7,15,84,3,2,4
8,41,3.9,29,28,5.0,3,44,1,1,2
29,84,7.2,69,61,7.7,15,73,4,1,4
4,57,4.7,21,3,5.5,2,19,3,2,2
10,61,5.1,55,40,6.7,15,67,3,1,3
31,97,8.7,90,76,8.5,22,78,7,1,5
28,91,8.2,80,82,7.1,25,84,5,2,5
24,81,7.5,78,74,6.9,17,85,2,2,4
10,61,4.8,33,22,4.2,1,2,3,1,2
19,72,5.7,63,33,6.7,10,53,3,0,3
24,87,6.7,71,53,7.7,19,80,4,1,4
7,57,4.7,23,20,4.3,4,39,1,0,2
16,91,7.8,70,75,7.4,15,73,5,2,4
20,79,7.5,75,68,7.8,15,63,7,2,4
32,90,8.1,87,82,7.6,28,80,4,1,5
16,67,6.5,55,39,5.7,6,39,1,2,3
30,91,9.1,91,77,8.4,21,94,8,2,5
26,79,7.5,67,81,7.2,10,61,4,1,4
36,92,8.9,89,93,8.1,20,93,8,2,5
10,58,5.3,44,17,4.7,4,29,2,1,2
10,41,4.9,33,37,5.2,8,4,1,0,2
26,83,8.1,72,66,6.7,16,78,5,2,4
34,97,8.0,95,92,7.7,22,76,5,2,5
24,97,9.4,92,88,7.7,30,92,9,2,5
24,81,8.2,59,54,7.1,18,81,7,1,4
26,89,7.4,77,66,7.3,12,61,5,0,4
19,94,7.9,80,76,6.9,18,65,2,1,4
25,90,10.0,90,86,7.4,29,76,10,2,5
16,62,5.6,53,44,6.3,10,68,3,1,3
37,92,8.3,84,81,7.6,28,78,8,2,5
39,93,9.7,99,82,7.2,23,92,10,1,5
22,78,7.3,60,55,7.6,12,74,2,2,4
33,99,9.9,94,85,8.8,21,86,4,2,5
22,92,7.0,77,67,7.5,18,81,6,2,4
25,97,9.4,74,98,8.8,26,88,5,2,5
39,97,9.1,89,87,8.8,24,92,4,1,5
37,91,8.5,83,71,7.6,20,80,5,2,5
34,94,9.4,99,99,7.6,27,89,6,2,5
25,86,6.5,74,59,7.8,19,79,5,1,4
13,62,6.2,61,52,5.7,13,59,2,1,3
19,79,6.3,53,39,6.9,5,69,5,1,3
31,96,9.2,83,97,7.9,28,90,4,2,5
37,95,8.9,80,92,7.5,29,91,7,2,5
29,76,6.9,72,81,7.6,16,79,2,2,4
11,78,5.1,52,34,5.8,10,63,1,1,3
13,66,5.5,59,56,7.0,5,70,1,0,3
14,64,6.1,62,34,5.9,6,59,2,0,3
3,61,3.8,39,7,4.5,1,12,2,0,2
26,86,7.7,66,79,6.6,13,72,2,2,4
3,56,3.9,43,34,5.9,3,25,0,0,2
18,79,6.3,46,42,5.8,4,58,1,1,3
12,60,4.9,45,32,6.6,8,58,1,2,3
6,65,3.1,42,25,5.9,4,17,1,0,2
20,91,7.9,66,69,7.3,12,73,5,2,4
36,100,8.9,77,76,8.9,23,83,5,2,5
26,100,8.6,88,82,7.4,27,100,6,2,5
11,56,5.4,48,20,4.2,1,44,0,0,2
30,78,7.2,61,63,6.7,17,81,4,2,4
22,94,7.8,62,73,6.7,18,68,4,2,4
10,64,5.2,53,49,5.7,7,41,2,2,3
39,95,9.1,80,91,7.0,19,76,5,2,5
26,97,9.9,89,70,9.0,22,78,5,2,5
4,50,4.2,21,1,4.5,1,22,2,0,2
9,56,4.7,35,27,5.7,5,13,0,0,2
6,60,4.9,28,5,5.3,9,4,1,1,2
14,68,5.5,59,59,6.5,6,55,1,0,3
30,93,8.6,92,76,7.1,28,82,7,2,5
32,97,10.0,82,88,7.1,27,96,7,0,5
9,58,4.4,48,12,4.4,3,4,1,0,2
25,90,9.7,77,86,7.8,25,94,4,2,5
3,42,3.5,28,18,5.9,1,16,3,0,2
26,100,9.3,93,88,8.5,29,95,6,1,5
12,69,5.0,48,41,6.3,7,50,4,0,3
16,88,8.3,73,66,6.7,17,74,6,2,4
5,52,3.9,31,17,5.5,8,11,1,0,2
35,89,8.5,79,88,8.2,29,77,6,2,5
21,83,7.0,81,77,7.1,18,80,3,1,4
18,84,8.2,65,51,7.0,10,69,5,2,4
28,98,9.9,78,69,7.7,23,78,10,2,5
4,64,4.8,49,17,5.4,10,10,3,0,2
2,48,3.8,46,33,4.3,3,48,0,1,2
4,64,4.9,47,12,4.1,9,18,2,0,2
27,99,8.9,81,87,8.1,26,80,10,1,5
29,96,9.8,85,77,7.3,25,100,7,1,5
23,87,7.2,74,58,7.0,16,80,6,1,4
10,71,5.2,58,55,6.8,15,55,3,0,3
38,97,9.7,89,92,8.9,27,74,4,2,5
13,61,6.0,47,38,5.7,14,69,2,1,3
15,68,5.0,56,33,6.4,7,51,4,1,3
9,80,6.5,53,42,5.9,13,62,1,2,3
10,56,4.1,22,14,4.4,10,17,2,0,2
30,90,8.0,82,80,7.6,24,78,4,2,5
7,72,7.1,67,38,6.7,6,59,5,0,3
13,63,6.6,65,53,6.7,14,56,1,2,3
3,64,3.1,48,2,5.9,3,11,0,1,2
16,88,7.2,64,69,7.7,15,77,5,2,4
12,64,5.3,46,31,6.1,15,63,2,1,3
10,46,5.1,45,35,4.5,2,13,1,1,2
17,72,6.4,56,47,6.0,13,70,5,1,3
24,83,7.4,70,52,7.5,16,85,2,2,4
20,87,6.8,76,76,7.5,18,83,7,2,4
11,74,5.7,55,37,6.5,6,58,3,1,3
27,91,8.5,80,84,8.8,22,89,7,2,5
11,43,5.3,32,8,4.7,7,4,2,0,2
10,63,4.5,41,16,5.8,10,30,2,0,2
26,97,8.9,85,93,7.4,21,91,4,1,5
38,93,10.0,94,77,7.9,23,89,7,2,5
4,50,5.5,28,38,5.8,10,41,0,0,2
28,76,6.9,60,75,6.6,20,70,3,1,4
24,89,9.0,83,72,7.7,30,82,6,2,5
36,92,9.2,91,81,7.5,25,95,8,2,5
30,99,9.9,83,96,7.5,21,81,4,2,5
13,60,6.0,62,56,5.4,7,41,4,1,3
28,81,7.0,79,63,7.7,20,82,7,0,4
29,86,6.8,79,76,6.4,16,84,7,1,4
20,81,6.7,51,60,7.0,14,45,2,1,3
29,84,8.2,68,64,7.6,17,69,5,2,4
8,63,5.1,24,30,6.0,6,34,3,0,2
33,93,8.5,85,93,7.8,30,83,6,2,5
34,91,9.5,92,98,8.5,23,75,9,2,5
17,69,6.5,57,44,6.6,9,68,1,2,3
30,92,8.0,80,64,7.3,13,72,3,2,4
40,96,8.0,88,89,8.5,28,98,10,2,5
27,96,7.9,88,94,7.5,30,82,4,1,5
18,76,7.2,65,61,7.7,11,80,4,1,4
35,91,9.4,90,81,7.3,21,82,6,2,5
12,70,5.6,53,35,6.8,10,59,1,0,3
11,63,5.6,63,30,5.6,10,49,5,0,3
6,44,4.4,47,4,5.3,9,46,2,1,2
7,48,3.4,48,0,5.7,10,14,0,1,2
29,89,7.9,80,61,7.1,18,79,3,2,4
9,56,5.4,35,11,5.7,2,33,3,2,2
17,76,6.8,51,37,5.9,8,51,1,1,3
37,97,9.3,90,84,8.5,22,99,10,0,5
25,93,8.7,100,98,8.5,20,90,6,2,5
36,95,9.0,76,77,8.9,23,91,9,2,5
14,77,6.1,60,30,5.7,16,59,2,2,3
11,76,6.3,54,42,6.4,9,69,4,1,3
9,79,5.3,50,59,6.9,5,49,4,2,3
37,95,8.7,79,88,8.0,25,79,7,2,5
35,92,8.2,87,81,7.7,27,93,5,1,5
23,90,6.9,80,77,6.9,14,69,3,1,4
30,90,8.7,93,96,8.2,19,95,6,2,5
32,90,8.1,86,89,7.9,22,88,6,2,5
3,57,5.2,21,26,4.2,8,7,0,0,2
17,84,8.3,78,67,7.6,11,69,2,1,4
19,67,5.2,50,50,7.0,10,59,1,0,3
39,97,9.4,95,78,7.8,28,75,4,2,5
7,65,4.0,34,28,5.0,2,38,3,0,2
29,93,9.7,91,86,7.6,30,89,7,1,5
16,78,5.2,45,34,6.0,11,53,2,0,3
37,91,9.7,77,74,8.3,28,82,8,2,5
7,64,3.7,27,16,4.2,3,7,3,2,2
7,49,5.2,33,9,5.9,2,16,0,0,2
33,96,9.9,97,91,7.2,22,84,6,2,5
19,91,7.8,76,63,7.6,20,66,2,1,4
24,80,7.6,71,57,7.2,13,79,4,2,4
6,64,4.5,49,21,5.5,4,13,1,1,2
27,98,8.9,99,84,7.2,25,89,8,2,5
27,96,7.0,61,54,7.0,16,66,6,2,4
29,85,8.2,69,77,6.7,14,84,4,1,4
6,40,5.2,46,1,5.7,2,33,3,0,2
4,57,4.7,29,19,5.0,1,18,1,0,2
26,93,8.5,79,85,8.9,25,81,9,1,5
9,56,4.7,23,38,5.5,8,50,3,0,2
26,77,8.2,75,60,6.6,9,70,3,0,4
29,93,8.1,78,65,6.8,18,63,2,2,4
18,68,5.0,60,56,5.5,6,63,3,0,3
7,40,5.0,40,35,5.1,5,36,2,1,2
34,91,7.9,99,99,8.2,23,79,5,1,5
24,92,9.5,86,85,8.9,25,91,9,1,5
24,96,8.2,97,78,7.4,20,94,4,1,5
20,90,8.1,77,65,7.5,12,78,5,0,4
7,64,4.0,36,1,4.0,1,14,2,1,2
27,90,7.9,80,61,7.9,20,62,6,1,4
37,91,8.9,98,99,7.3,20,78,10,1,5
2,53,3.6,45,33,5.5,3,37,3,0,2
20,69,5.6,63,41,6.9,5,61,4,1,3
10,56,5.0,42,2,5.2,1,45,1,1,2
7,61,4.9,34,16,4.5,2,17,3,0,2
14,78,6.8,50,63,6.8,15,60,3,0,3
2,52,3.2,44,9,4.6,1,41,3,0,2
8,65,6.0,50,30,5.9,5,53,3,0,3
21,76,8.1,64,66,7.8,12,69,4,2,4
39,93,8.1,75,86,8.2,25,81,4,2,5
15,78,7.9,75,66,6.7,20,73,3,1,4
19,78,7.0,65,45,6.5,6,60,4,1,3
26,74,6.6,61,77,6.7,11,60,3,1,4
11,59,6.0,51,57,6.6,15,59,2,0,3
31,85,7.6,72,48,7.9,15,73,6,2,4
26,76,6.7,79,77,7.4,13,66,3,2,4
29,93,8.6,80,73,8.2,29,98,4,2,5
3,60,4.7,37,16,4.4,3,29,3,0,2
8,75,6.3,50,46,6.3,11,62,1,0,3
2,58,3.2,28,35,5.6,1,1,2,0,2
12,80,6.2,63,40,7.0,15,52,5,1,3
35,100,8.6,76,79,8.9,29,92,8,2,5
23,75,6.9,67,61,7.6,15,83,5,1,4
29,100,8.1,89,79,7.1,30,76,8,2,5
16,74,5.9,63,55,5.7,5,56,2,2,3
15,72,5.9,60,33,6.1,15,64,3,1,3
16,92,7.8,81,58,7.2,16,58,3,2,4
7,49,4.4,25,29,5.1,1,39,1,1,2
31,86,6.9,71,59,7.7,17,70,3,1,4
31,96,7.0,80,80,7.5,11,60,6,1,4
17,87,6.7,72,75,7.4,17,66,2,2,4
18,92,7.7,63,79,6.6,16,74,2,1,4
2,43,5.2,22,9,4.5,10,51,0,0,2
23,94,7.2,64,56,7.4,16,85,7,1,4
27,97,8.6,93,98,7.5,29,81,10,2,5
22,90,7.1,63,68,7.3,17,61,5,0,4
25,75,7.8,70,69,7.0,12,66,3,1,4
37,94,9.4,96,77,7.7,25,85,6,1,5
8,47,3.3,28,38,4.4,7,28,2,0,2
27,92,9.4,91,71,7.9,25,87,9,1,5
13,72,5.0,52,44,6.1,12,52,5,1,3
26,88,8.0,65,62,7.3,19,72,5,1,4
7,61,3.2,26,5,4.8,8,33,3,1,2
29,99,8.3,78,75,8.8,21,99,9,2,5
8,59,5.9,55,58,6.4,15,64,2,0,3
2,61,4.3,23,19,5.0,3,40,2,0,2
23,90,6.4,78,80,6.7,12,79,4,2,4
26,92,9.4,79,77,8.2,22,100,7,2,5
32,92,9.3,77,78,7.1,23,99,6,2,5
39,100,9.5,83,97,8.0,25,88,7,2,5
20,94,8.2,74,62,7.6,12,77,7,2,4
38,99,9.6,82,85,8.2,25,79,7,0,5
29,80,7.4,67,49,6.8,10,68,7,2,4
10,56,3.2,21,29,4.8,2,6,0,0,2
19,86,7.4,78,49,6.7,15,73,2,1,4
20,73,6.1,47,31,6.2,13,60,1,1,3
9,49,3.2,51,36,5.0,1,29,0,0,2
38,91,8.4,88,75,7.7,21,86,6,2,5
24,83,7.9,77,71,7.3,12,61,7,1,4
25,80,6.8,59,74,6.6,14,83,5,2,4
26,80,7.4,72,49,7.5,10,71,3,2,4
12,60,5.6,65,54,5.5,12,43,5,0,3
10,41,4.6,25,39,5.0,9,1,0,0,2
26,91,10.0,99,88,7.2,28,93,9,1,5
29,98,9.9,91,98,8.1,22,95,8,1,5
36,100,8.6,81,88,7.8,22,96,9,2,5
33,100,9.6,96,80,8.6,20,86,10,1,5
19,64,6.2,63,40,5.7,13,50,5,2,3
18,95,6.6,78,67,6.8,10,85,6,1,4
3,54,3.9,49,21,5.2,7,20,2,0,2
19,71,5.6,54,48,6.0,10,55,1,0,3
6,44,4.9,34,36,5.3,3,18,2,0,2
13,67,5.9,55,53,5.8,13,54,3,1,3
14,80,6.5,80,69,7.3,18,78,5,2,4
26,94,7.0,70,72,6.7,18,78,3,0,4
12,67,6.4,58,40,6.7,14,69,3,1,3
17,83,8.0,60,59,7.3,17,64,6,1,4
27,82,7.2,62,79,6.8,15,75,2,2,4
32,93,8.4,79,97,8.0,23,77,8,1,5
9,49,4.2,42,15,4.2,1,14,0,0,2
35,97,8.4,100,93,7.9,27,76,4,2,5
20,70,6.0,59,36,6.2,14,45,1,1,3
28,94,9.3,82,97,7.4,26,87,10,1,5
28,94,8.5,80,88,8.1,28,76,8,1,5
27,74,8.3,67,68,7.1,11,69,4,1,4
11,79,6.1,59,45,6.6,15,65,4,1,3
19,69,5.4,48,51,6.4,12,67,2,2,3
10,46,3.2,40,19,5.4,6,3,0,0,2
26,95,9.7,93,83,8.7,20,98,5,2,5
4,56,4.0,39,33,5.3,6,41,0,0,2
16,64,6.2,48,51,6.0,14,72,4,1,3
30,93,9.9,81,95,7.3,22,83,8,1,5
9,65,5.4,46,21,4.1,8,12,2,0,2
9,40,4.9,24,9,5.4,8,5,2,0,2
38,93,7.9,83,85,8.4,26,93,6,2,5
19,60,5.2,44,33,6.1,6,61,5,1,3
18,72,6.0,51,37,6.5,6,53,1,1,3
3,57,3.4,24,26,5.5,3,25,1,1,2
19,74,6.1,51,49,6.8,11,44,5,0,3
35,95,8.3,84,71,7.3,29,94,4,2,5
4,54,3.0,46,29,4.6,1,48,3,0,2
15,71,6.5,62,45,6.2,10,60,2,2,3
15,67,6.5,65,34,6.5,14,69,5,0,3
40,99,9.7,90,92,7.1,28,78,9,2,5
22,82,8.6,67,67,7.3,17,82,7,1,4
33,97,8.5,82,92,7.8,25,98,4,2,5
23,84,6.6,69,60,7.3,13,83,5,2,4
39,100,9.3,81,72,7.3,20,80,7,1,5
38,92,9.1,85,78,8.0,28,73,10,2,5
10,58,4.5,34,28,5.4,2,23,0,1,2
21,81,7.2,73,59,7.4,10,71,7,2,4
36,99,8.6,86,89,7.5,30,82,4,2,5
16,67,5.6,46,44,6.5,11,48,4,0,3
37,97,8.9,76,80,8.3,25,93,5,2,5
30,99,8.8,74,95,7.3,28,100,7,2,5
29,92,9.7,88,71,7.8,24,79,8,1,5
8,71,5.6,46,49,6.3,12,53,2,1,3
16,77,6.6,58,41,5.5,14,65,3,2,3
4,61,5.3,45,36,5.7,1,31,0,0,2
30,95,9.6,81,73,7.9,30,86,5,2,5
27,100,8.7,90,86,8.5,21,87,4,2,5
35,100,8.6,82,83,8.8,20,85,4,1,5
24,93,7.8,80,76,7.0,11,72,3,0,4
17,89,7.5,80,70,7.7,12,70,2,2,4
26,84,7.2,69,74,7.5,10,79,6,2,4
4,40,3.6,27,28,5.3,1,8,1,2,2
38,97,8.0,100,97,8.9,22,85,4,2,5
26,100,8.1,75,76,7.9,27,81,4,2,5
22,95,7.7,79,73,7.3,16,80,2,2,4
29,99,8.2,77,100,7.8,29,79,8,0,5
30,88,7.5,78,77,6.7,19,70,4,2,4
12,71,5.6,65,53,6.4,8,47,2,1,3
4,48,5.0,32,11,5.9,10,31,1,0,2
9,59,4.5,35,8,5.0,3,34,3,1,2
22,83,7.2,80,58,7.0,14,72,7,2,4
21,75,7.2,71,65,7.6,11,80,4,1,4
30,95,7.3,69,62,6.8,20,65,2,1,4
38,96,8.9,98,94,8.1,27,82,4,2,5
19,62,6.4,56,54,6.5,12,64,3,1,3
29,76,8.2,80,58,7.9,18,77,7,2,4
26,90,8.1,78,51,7.8,14,74,3,1,4
29,89,6.8,76,76,7.1,10,62,6,1,4
34,95,9.2,96,96,8.4,24,93,5,1,5
19,90,6.8,66,63,7.7,18,80,7,1,4
36,99,8.1,97,88,7.2,26,88,9,2,5
30,99,8.2,86,83,7.9,24,81,10,1,5
6,56,4.2,21,37,4.8,7,37,2,1,2
